src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,handshake_ratio,application_data_ratio,alert_ratio,label
::1,::1,8443,4471,9,2435,270.55555555555554,429.9646267391232,2.0188839435577397,0.2523604929447174,0.434871458353101,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2117,9,2435,270.55555555555554,429.9646267391232,2.0255789756774902,0.2531973719596863,0.4364198651018962,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11817,9,2435,270.55555555555554,429.9646267391232,2.0221190452575684,0.252764880657196,0.4350473771282295,0.1111111111111111,0.0,0.0,0
::1,::1,8474,8443,10,2311,231.1,452.2686038185715,2.03352689743042,0.2259474330478244,0.4202502617114534,0.1,0.0,0.0,0
::1,::1,8443,8784,9,2435,270.55555555555554,429.9646267391232,2.018221139907837,0.2522776424884796,0.4346850555502093,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6066,9,2435,270.55555555555554,429.9646267391232,2.0249431133270264,0.2531178891658783,0.435919170947861,0.1111111111111111,0.0,0.0,0
::1,::1,6154,8443,10,2310,231.0,452.2983528601448,2.028614997863769,0.2254016664293077,0.4195409489370549,0.1,0.0,0.0,0
::1,::1,6196,8443,10,2310,231.0,452.2983528601448,2.016404867172241,0.2240449852413601,0.4168011972014294,0.1,0.0,0.0,0
::1,::1,8795,8443,10,2310,231.0,452.2983528601448,2.024617910385132,0.224957545598348,0.4186305766492788,0.1,0.0,0.0,0
::1,::1,13044,8443,10,2310,231.0,452.2983528601448,2.023482084274292,0.2248313426971435,0.4184098422874776,0.1,0.0,0.0,0
::1,::1,8443,6273,9,2435,270.55555555555554,429.9646267391232,2.0119240283966064,0.2514905035495758,0.433052661823589,0.1111111111111111,0.0,0.0,0
::1,::1,6102,8443,10,2310,231.0,452.2983528601448,2.0135719776153564,0.2237302197350396,0.4161409717812089,0.1,0.0,0.0,0
::1,::1,8443,4435,9,2435,270.55555555555554,429.9646267391232,2.010453939437866,0.2513067424297333,0.4329509327383887,0.1111111111111111,0.0,0.0,0
::1,::1,8827,8443,10,2310,231.0,452.2983528601448,2.021066904067993,0.2245629893408881,0.4177417982492566,0.1,0.0,0.0,0
::1,::1,8606,8443,10,2311,231.1,452.2686038185715,2.0260050296783447,0.2251116699642605,0.4187810054022381,0.1,0.0,0.0,0
::1,::1,8443,6384,9,2435,270.55555555555554,429.9646267391232,2.02881383895874,0.2536017298698425,0.4368221604741683,0.1111111111111111,0.0,0.0,0
::1,::1,6157,8443,10,2310,231.0,452.2983528601448,2.013577938079834,0.2237308820088704,0.4158964950463663,0.1,0.0,0.0,0
::1,::1,6370,8443,10,2310,231.0,452.2983528601448,2.023838996887207,0.2248709996541341,0.4184212482283224,0.1,0.0,0.0,0
::1,::1,8443,4274,9,2435,270.55555555555554,429.9646267391232,2.027111053466797,0.2533888816833496,0.4362367214930315,0.1111111111111111,0.0,0.0,0
::1,::1,4386,8443,10,2311,231.1,452.2686038185715,2.0179269313812256,0.2242141034868028,0.4169682983043661,0.1,0.0,0.0,0
::1,::1,8443,10646,9,2435,270.55555555555554,429.9646267391232,2.012403964996338,0.2515504956245422,0.4331584108508782,0.1111111111111111,0.0,0.0,0
::1,::1,11842,8443,10,2310,231.0,452.2983528601448,2.036439895629883,0.2262710995144314,0.4212807960231321,0.1,0.0,0.0,0
::1,::1,8443,8827,9,2435,270.55555555555554,429.9646267391232,2.020841121673584,0.252605140209198,0.4350761411048806,0.1111111111111111,0.0,0.0,0
::1,::1,9938,8443,10,2310,231.0,452.2983528601448,2.024674892425537,0.2249638769361708,0.418650158462134,0.1,0.0,0.0,0
::1,::1,10837,8443,10,2310,231.0,452.2983528601448,2.0227651596069336,0.2247516844007704,0.4185259318810991,0.1,0.0,0.0,0
::1,::1,8586,8443,10,2311,231.1,452.2686038185715,2.014853000640869,0.2238725556267632,0.4166962847634933,0.1,0.0,0.0,0
::1,::1,8788,8443,10,2310,231.0,452.2983528601448,2.021523952484131,0.2246137724982367,0.4178154956885772,0.1,0.0,0.0,0
::1,::1,4408,8443,10,2311,231.1,452.2686038185715,2.01973819732666,0.2244153552585178,0.4174849825111048,0.1,0.0,0.0,0
::1,::1,8443,13019,9,2435,270.55555555555554,429.9646267391232,2.028895854949951,0.2536119818687439,0.436657054380535,0.1111111111111111,0.0,0.0,0
::1,::1,4271,8443,10,2310,231.0,452.2983528601448,2.0097780227661133,0.2233086691962348,0.4153230701581812,0.1,0.0,0.0,0
::1,::1,10785,8443,10,2310,231.0,452.2983528601448,2.0074009895324707,0.2230445543924967,0.4148344697450022,0.1,0.0,0.0,0
::1,::1,4370,8443,10,2311,231.1,452.2686038185715,2.015131950378418,0.2239035500420464,0.4163603807490373,0.1,0.0,0.0,0
::1,::1,8510,8443,10,2311,231.1,452.2686038185715,2.014230966567993,0.223803440729777,0.4163992750253408,0.1,0.0,0.0,0
::1,::1,8443,10757,10,2499,249.9,396.5066077633512,2.0268850326538086,0.2252094480726454,0.4189767947699793,0.1,0.0,0.0,0
::1,::1,2118,8443,10,2311,231.1,452.2686038185715,2.012403011322021,0.2236003345913357,0.4160305250134122,0.1,0.0,0.0,0
::1,::1,8443,4256,9,2435,270.55555555555554,429.9646267391232,2.0216619968414307,0.2527077496051788,0.4352948377587196,0.1111111111111111,0.0,0.0,0
::1,::1,2209,8443,10,2311,231.1,452.2686038185715,2.029728889465332,0.2255254321628146,0.4197589413902775,0.1,0.0,0.0,0
::1,::1,11799,8443,10,2310,231.0,452.2983528601448,2.0157251358032227,0.2239694595336914,0.4166455816953993,0.1,0.0,0.0,0
::1,::1,4281,8443,10,2310,231.0,452.2983528601448,2.0265049934387207,0.2251672214931911,0.4182689470845366,0.1,0.0,0.0,0
::1,::1,6299,8443,10,2310,231.0,452.2983528601448,2.0295870304107666,0.2255096700456407,0.4193807621516196,0.1,0.0,0.0,0
::1,::1,10707,8443,10,2310,231.0,452.2983528601448,2.0172278881073,0.2241364320119222,0.4170433812999973,0.1,0.0,0.0,0
::1,::1,8443,8665,9,2435,270.55555555555554,429.9646267391232,2.0142080783843994,0.2517760097980499,0.4339962494123252,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6210,9,2435,270.55555555555554,429.9646267391232,2.01201605796814,0.2515020072460174,0.433577572243423,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10864,9,2435,270.55555555555554,429.9646267391232,2.036930084228516,0.2546162605285644,0.4383537142182098,0.1111111111111111,0.0,0.0,0
::1,::1,6072,8443,10,2310,231.0,452.2983528601448,2.025701999664306,0.2250779999627007,0.4187190193690073,0.1,0.0,0.0,0
::1,::1,10608,8443,10,2309,230.9,452.32829891573226,2.0126349925994877,0.2236261102888319,0.4163720386636136,0.1,0.0,0.0,0
::1,::1,8443,6086,9,2435,270.55555555555554,429.9646267391232,2.018460988998413,0.2523076236248016,0.434655622589834,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4244,9,2435,270.55555555555554,429.9646267391232,2.027212142944336,0.253401517868042,0.4361443280774819,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9940,9,2435,270.55555555555554,429.9646267391232,2.0266590118408203,0.2533323764801025,0.4365203464455128,0.1111111111111111,0.0,0.0,0
::1,::1,10736,8443,10,2310,231.0,452.2983528601448,2.03971004486084,0.2266344494289822,0.4217369278463067,0.1,0.0,0.0,0
::1,::1,11871,8443,10,2310,231.0,452.2983528601448,2.0188119411468506,0.2243124379052056,0.4170509147778859,0.1,0.0,0.0,0
::1,::1,10752,8443,10,2310,231.0,452.2983528601448,2.030690908432007,0.2256323231591118,0.4200536093932918,0.1,0.0,0.0,0
::1,::1,8443,6375,9,2435,270.55555555555554,429.9646267391232,2.03220796585083,0.2540259957313537,0.4375311596731334,0.1111111111111111,0.0,0.0,0
::1,::1,8508,8443,10,2311,231.1,452.2686038185715,2.028244972229004,0.2253605524698893,0.4194352090558744,0.1,0.0,0.0,0
::1,::1,8443,2308,9,2435,270.55555555555554,429.9646267391232,2.032478094100952,0.254059761762619,0.4370845536904015,0.1111111111111111,0.0,0.0,0
::1,::1,10845,8443,10,2310,231.0,452.2983528601448,2.0230679512023926,0.2247853279113769,0.4182021381848086,0.1,0.0,0.0,0
::1,::1,10879,8443,10,2310,231.0,452.2983528601448,2.0126101970672607,0.2236233552296956,0.41594545934201,0.1,0.0,0.0,0
::1,::1,8443,2137,9,2435,270.55555555555554,429.9646267391232,2.011173963546753,0.2513967454433441,0.4332562783580426,0.1111111111111111,0.0,0.0,0
::1,::1,2208,8443,10,2311,231.1,452.2686038185715,2.0149688720703125,0.2238854302300347,0.4167159024422253,0.1,0.0,0.0,0
::1,::1,8443,6163,9,2435,270.55555555555554,429.9646267391232,2.028339147567749,0.2535423934459686,0.4366982963356246,0.1111111111111111,0.0,0.0,0
::1,::1,8478,8443,10,2311,231.1,452.2686038185715,2.016451835632324,0.2240502039591471,0.416719507616845,0.1,0.0,0.0,0
::1,::1,2156,8443,10,2311,231.1,452.2686038185715,2.017163038253784,0.2241292264726427,0.4167360633325449,0.1,0.0,0.0,0
::1,::1,9960,8443,10,2310,231.0,452.2983528601448,2.0124220848083496,0.2236024538675944,0.4157880140195051,0.1,0.0,0.0,0
::1,::1,8443,4225,9,2435,270.55555555555554,429.9646267391232,2.0257248878479004,0.2532156109809875,0.4365316998932543,0.1111111111111111,0.0,0.0,0
::1,::1,6447,8443,10,2310,231.0,452.2983528601448,2.0293869972229004,0.2254874441358778,0.4192959262697229,0.1,0.0,0.0,0
::1,::1,8443,6410,9,2435,270.55555555555554,429.9646267391232,2.0191779136657715,0.2523972392082214,0.4350094668392503,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10785,9,2435,270.55555555555554,429.9646267391232,2.0071771144866943,0.2508971393108368,0.4320486252483409,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8642,9,2435,270.55555555555554,429.9646267391232,2.020292043685913,0.2525365054607391,0.4351283630824515,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2204,9,2435,270.55555555555554,429.9646267391232,2.026945114135742,0.2533681392669678,0.4361048141892586,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6034,9,2435,270.55555555555554,429.9646267391232,2.021104097366333,0.2526380121707916,0.4350463966034684,0.1111111111111111,0.0,0.0,0
::1,::1,10745,8443,10,2310,231.0,452.2983528601448,2.020103931427002,0.2244559923807779,0.4175390446103983,0.1,0.0,0.0,0
::1,::1,8443,8630,9,2435,270.55555555555554,429.9646267391232,2.019047975540161,0.2523809969425201,0.4348938521612654,0.1111111111111111,0.0,0.0,0
::1,::1,2152,8443,10,2311,231.1,452.2686038185715,2.029097080230713,0.2254552311367458,0.418950695100547,0.1,0.0,0.0,0
::1,::1,8443,6378,9,2435,270.55555555555554,429.9646267391232,2.0349700450897217,0.2543712556362152,0.4381674565534581,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6075,9,2435,270.55555555555554,429.9646267391232,2.0255560874938965,0.253194510936737,0.436039320077447,0.1111111111111111,0.0,0.0,0
::1,::1,11158,8443,10,2309,230.9,452.32829891573226,2.022125005722046,0.2246805561913384,0.4176795702489138,0.1,0.0,0.0,0
::1,::1,8443,9935,9,2435,270.55555555555554,429.9646267391232,2.019757032394409,0.2524696290493011,0.4351140854990268,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9953,9,2435,270.55555555555554,429.9646267391232,2.024142026901245,0.2530177533626556,0.4359694812613728,0.1111111111111111,0.0,0.0,0
::1,::1,6259,8443,10,2310,231.0,452.2983528601448,2.0256669521331787,0.2250741057925754,0.4187323075479785,0.1,0.0,0.0,0
::1,::1,6418,8443,10,2310,231.0,452.2983528601448,2.0229651927948,0.2247739103105333,0.4181729414038455,0.1,0.0,0.0,0
::1,::1,11818,8443,10,2310,231.0,452.2983528601448,2.026973962783813,0.2252193291982015,0.4191213368746263,0.1,0.0,0.0,0
::1,::1,8443,8611,9,2435,270.55555555555554,429.9646267391232,2.024538040161133,0.2530672550201416,0.4358152872746617,0.1111111111111111,0.0,0.0,0
::1,::1,6116,8443,10,2310,231.0,452.2983528601448,2.0199670791625977,0.2244407865736219,0.4174915458319392,0.1,0.0,0.0,0
::1,::1,4243,8443,10,2310,231.0,452.2983528601448,2.0287930965423584,0.2254214551713731,0.4195959404720696,0.1,0.0,0.0,0
::1,::1,6368,8443,10,2310,231.0,452.2983528601448,2.022495985031128,0.2247217761145697,0.4179618679974064,0.1,0.0,0.0,0
::1,::1,11823,8443,10,2310,231.0,452.2983528601448,2.022196054458618,0.224688450495402,0.4178184010128528,0.1,0.0,0.0,0
::1,::1,4241,8443,10,2310,231.0,452.2983528601448,2.0266668796539307,0.2251852088504367,0.4190625126732883,0.1,0.0,0.0,0
::1,::1,6059,8443,10,2310,231.0,452.2983528601448,2.022979021072388,0.2247754467858208,0.4176276934080398,0.1,0.0,0.0,0
::1,::1,8443,6052,9,2435,270.55555555555554,429.9646267391232,2.028362989425659,0.2535453736782074,0.4367886103681269,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6157,9,2435,270.55555555555554,429.9646267391232,2.0133070945739746,0.2516633868217468,0.4331513579563129,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6444,9,2435,270.55555555555554,429.9646267391232,2.0215721130371094,0.2526965141296386,0.4352656102834294,0.1111111111111111,0.0,0.0,0
::1,::1,9978,8443,10,2310,231.0,452.2983528601448,2.0197150707244877,0.2244127856360541,0.4175252784002348,0.1,0.0,0.0,0
::1,::1,8443,8818,9,2435,270.55555555555554,429.9646267391232,2.027276039123535,0.2534095048904419,0.4364526366358068,0.1111111111111111,0.0,0.0,0
::1,::1,2116,8443,10,2311,231.1,452.2686038185715,2.0253841876983643,0.2250426875220404,0.4185291644160656,0.1,0.0,0.0,0
::1,::1,8443,8646,9,2435,270.55555555555554,429.9646267391232,2.018239021301269,0.2522798776626587,0.4344700108461919,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6439,9,2435,270.55555555555554,429.9646267391232,2.0264060497283936,0.2533007562160492,0.4364697148483213,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10706,9,2435,270.55555555555554,429.9646267391232,2.0121278762817383,0.2515159845352173,0.4332593042151666,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9878,9,2435,270.55555555555554,429.9646267391232,2.0246171951293945,0.2530771493911743,0.4358361857107471,0.1111111111111111,0.0,0.0,0
::1,::1,6311,8443,10,2310,231.0,452.2983528601448,2.01413893699646,0.2237932152218288,0.4166162984920645,0.1,0.0,0.0,0
::1,::1,8443,6197,9,2435,270.55555555555554,429.9646267391232,2.0252130031585693,0.2531516253948211,0.436007971487098,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10760,9,2435,270.55555555555554,429.9646267391232,2.0126700401306152,0.2515837550163269,0.4332057878104582,0.1111111111111111,0.0,0.0,0
::1,::1,11179,8443,10,2309,230.9,452.32829891573226,2.019152879714966,0.2243503199683295,0.4172807481674918,0.1,0.0,0.0,0
::1,::1,8443,4262,9,2435,270.55555555555554,429.9646267391232,2.02468204498291,0.2530852556228637,0.4359618164036307,0.1111111111111111,0.0,0.0,0
::1,::1,4437,8443,10,2311,231.1,452.2686038185715,2.031403064727783,0.2257114516364203,0.419858011084336,0.1,0.0,0.0,0
::1,::1,6270,8443,10,2310,231.0,452.2983528601448,2.0186569690704346,0.2242952187856038,0.4171673149250207,0.1,0.0,0.0,0
::1,::1,8443,4456,9,2435,270.55555555555554,429.9646267391232,2.010471105575561,0.2513088881969452,0.4330265740964479,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11823,9,2435,270.55555555555554,429.9646267391232,2.021937131881714,0.2527421414852142,0.4352197611587968,0.1111111111111111,0.0,0.0,0
::1,::1,6128,8443,10,2310,231.0,452.2983528601448,2.0304269790649414,0.2256029976738823,0.4194223699958986,0.1,0.0,0.0,0
::1,::1,10786,8443,10,2310,231.0,452.2983528601448,2.021862030029297,0.2246513366699218,0.4179498309497103,0.1,0.0,0.0,0
::1,::1,8443,10531,9,2435,270.55555555555554,429.9646267391232,2.0112478733062744,0.2514059841632843,0.4328014279269525,0.1111111111111111,0.0,0.0,0
::1,::1,8563,8443,10,2311,231.1,452.2686038185715,2.0203771591186523,0.2244863510131836,0.4177350093136763,0.1,0.0,0.0,0
::1,::1,4479,8443,10,2311,231.1,452.2686038185715,2.0265629291534424,0.2251736587948269,0.4189982335176661,0.1,0.0,0.0,0
::1,::1,8443,6354,9,2435,270.55555555555554,429.9646267391232,2.0154988765716557,0.2519373595714569,0.4340811397028759,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9955,9,2435,270.55555555555554,429.9646267391232,2.0207359790802,0.252591997385025,0.4351227983000955,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8572,9,2435,270.55555555555554,429.9646267391232,2.0265588760375977,0.2533198595046997,0.4362397426963562,0.1111111111111111,0.0,0.0,0
::1,::1,6074,8443,10,2310,231.0,452.2983528601448,2.022029161453247,0.2246699068281385,0.4179453329541076,0.1,0.0,0.0,0
::1,::1,8443,8664,9,2435,270.55555555555554,429.9646267391232,2.0224039554595947,0.2528004944324493,0.4353266893926647,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8521,9,2435,270.55555555555554,429.9646267391232,2.013375997543335,0.2516719996929168,0.433622538517416,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8806,9,2435,270.55555555555554,429.9646267391232,2.032720804214477,0.2540901005268097,0.4377263656788439,0.1111111111111111,0.0,0.0,0
::1,::1,6097,8443,10,2310,231.0,452.2983528601448,2.0267810821533203,0.2251978980170356,0.4189530081228605,0.1,0.0,0.0,0
::1,::1,8443,9457,9,2435,270.55555555555554,429.9646267391232,2.0261709690093994,0.2532713711261749,0.4360756802617328,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8511,9,2435,270.55555555555554,429.9646267391232,2.0157358646392822,0.2519669830799103,0.433922801987577,0.1111111111111111,0.0,0.0,0
::1,::1,10689,8443,10,2309,230.9,452.32829891573226,2.020966053009033,0.2245517836676703,0.4174147737471461,0.1,0.0,0.0,0
::1,::1,8443,10507,9,2435,270.55555555555554,429.9646267391232,2.0281989574432373,0.2535248696804046,0.4367589932224926,0.1111111111111111,0.0,0.0,0
::1,::1,10677,8443,10,2309,230.9,452.32829891573226,2.033754825592041,0.2259727583991156,0.4208026077680609,0.1,0.0,0.0,0
::1,::1,8443,10608,9,2435,270.55555555555554,429.9646267391232,2.012513875961304,0.2515642344951629,0.4336337169927087,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6084,9,2435,270.55555555555554,429.9646267391232,2.0195178985595703,0.2524397373199463,0.4347224165592886,0.1111111111111111,0.0,0.0,0
::1,::1,6412,8443,10,2310,231.0,452.2983528601448,2.035831928253174,0.226203547583686,0.4206094524066536,0.1,0.0,0.0,0
::1,::1,4478,8443,10,2311,231.1,452.2686038185715,2.023019790649414,0.2247799767388237,0.4189319975600577,0.1,0.0,0.0,0
::1,::1,8443,10790,9,2435,270.55555555555554,429.9646267391232,2.013319969177246,0.2516649961471557,0.433493165400783,0.1111111111111111,0.0,0.0,0
::1,::1,9969,8443,10,2310,231.0,452.2983528601448,2.025197029113769,0.2250218921237521,0.4186801352148094,0.1,0.0,0.0,0
::1,::1,8846,8443,10,2310,231.0,452.2983528601448,2.023998022079468,0.2248886691199408,0.4184566598342615,0.1,0.0,0.0,0
::1,::1,10650,8443,10,2309,230.9,452.32829891573226,2.011435031890869,0.2234927813212076,0.4157118036374643,0.1,0.0,0.0,0
::1,::1,10784,8443,10,2310,231.0,452.2983528601448,2.0261080265045166,0.2251231140560574,0.4183378992095292,0.1,0.0,0.0,0
::1,::1,8443,11151,9,2435,270.55555555555554,429.9646267391232,2.025369882583618,0.2531712353229522,0.4359642291781118,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9478,9,2435,270.55555555555554,429.9646267391232,2.013852119445801,0.2517315149307251,0.433722868806125,0.1111111111111111,0.0,0.0,0
::1,::1,4238,8443,10,2310,231.0,452.2983528601448,2.0196919441223145,0.2244102160135904,0.4173696304756978,0.1,0.0,0.0,0
::1,::1,6194,8443,10,2310,231.0,452.2983528601448,2.025264978408813,0.2250294420454237,0.4185521599834889,0.1,0.0,0.0,0
::1,::1,8443,10762,9,2435,270.55555555555554,429.9646267391232,2.032788038253784,0.254098504781723,0.4378867179063334,0.1111111111111111,0.0,0.0,0
::1,::1,10516,8443,10,2310,231.0,452.2983528601448,2.019006967544556,0.2243341075049506,0.4172266024214138,0.1,0.0,0.0,0
::1,::1,8443,9949,9,2435,270.55555555555554,429.9646267391232,2.0163190364837646,0.2520398795604706,0.4340593057221579,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10810,9,2435,270.55555555555554,429.9646267391232,2.028090000152588,0.2535112500190735,0.436719157153954,0.1111111111111111,0.0,0.0,0
::1,::1,6271,8443,10,2310,231.0,452.2983528601448,2.027805089950561,0.2253116766611735,0.4191862231917138,0.1,0.0,0.0,0
::1,::1,8443,8557,9,2435,270.55555555555554,429.9646267391232,2.0235490798950195,0.2529436349868774,0.4356400576804082,0.1111111111111111,0.0,0.0,0
::1,::1,8656,8443,10,2311,231.1,452.2686038185715,2.0251238346099854,0.2250137594011095,0.418603525769697,0.1,0.0,0.0,0
::1,::1,8443,11815,9,2435,270.55555555555554,429.9646267391232,2.0295310020446777,0.2536913752555847,0.4368379022876145,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10679,9,2435,270.55555555555554,429.9646267391232,2.019334077835083,0.2524167597293854,0.4347594927510489,0.1111111111111111,0.0,0.0,0
::1,::1,10851,8443,10,2310,231.0,452.2983528601448,2.0119240283966064,0.2235471142662896,0.4157402003405172,0.1,0.0,0.0,0
::1,::1,10894,8443,10,2310,231.0,452.2983528601448,2.035007953643799,0.226111994849311,0.4207268670036704,0.1,0.0,0.0,0
::1,::1,8443,10683,9,2435,270.55555555555554,429.9646267391232,2.01741099357605,0.2521763741970062,0.4342224076370057,0.1111111111111111,0.0,0.0,0
::1,::1,4227,8443,10,2310,231.0,452.2983528601448,2.0184309482574463,0.2242701053619384,0.4175080280054663,0.1,0.0,0.0,0
::1,::1,8630,8443,10,2311,231.1,452.2686038185715,2.019231081008911,0.2243590090009901,0.4175505997763181,0.1,0.0,0.0,0
